"onset","peak","end","onset_se","peak_se","end_se","onset_val","peak_val","end_val","species","site","year"
"218.68","225.39","231.69","25571.6523772902","454811.008088343","18547.9999884667","0.00570752359454894","0.114119373378684","0.00573205951644934","Anthophora terminalis","Willey","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anthophora ursina","Almont","2016"
"182.07","188.07","194.36","64257.5285835715","1305225.9532273","55096.2089882345","0.013175942273586","0.26193489557987","0.0131583430262317","Calliopsis teucrii","Almont","2016"
"169.04","198.31",NA,"8.7667647286774","45.0312227342371",NA,"0.575679491181957","11.4936276723387",NA,"Calliopsis teucrii","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina nanula","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina nanula","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina nanula","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina neomexicana","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina neomexicana","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratina neomexicana","Lypps","2016"
"162.14",NA,NA,"5.47684326411887",NA,NA,"0.0462558632089512",NA,NA,"Dianthidium heterulkei","Almont","2016"
"218.68","225.39","231.69","25563.6583017139","454596.645989102","18541.6229114811","0.00289598439561483","0.0578946178232167","0.00290833239671981","Dufourea fimbriata","Davids","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dufourea harveyi","Beaver","2016"
"180.13","198.48","215.84","19.456980327587","120.530077031719","12.5007699284108","0.0526098395038806","1.05136647838502","0.0527046888515794","Dufourea harveyi","Copper","2016"
"186.78","192.19","197.37","23146075.8769575","61220325.7175796","14445688.0064282","0.0586139351908238","1.16396271840191","0.0584148693390242","Dufourea harveyi","Hill","2016"
"169","225.29",NA,"5.65930863939129","29.8230711866813",NA,"0.0217987078176855","0.43559674978147",NA,"Dufourea harveyi","Little","2016"
"186.75","205.08","223.28","16.5441158701733","66.2048531603377","15.626783688848","0.030271154571316","0.60390359255328","0.0302785723693327","Dufourea harveyi","Rustlers","2016"
"163.78",NA,NA,"8.30205745239243",NA,NA,"0.011211980820556",NA,NA,"Dufourea harveyi","Seans","2016"
"187.55","192.53","197.21","9270450.05429244","42168655.3686785","4235329.07154094","0.0188476909768986","0.37513371667844","0.0189865696727373","Dufourea harveyi","Willey","2016"
"203.27","207.8","212.5","17967722.258013","86044881.6400409","12309923.1389916","0.0274351002936125","0.545050234990881","0.0275299490677597","Dufourea maura","Hill","2016"
NA,NA,"126.32",NA,NA,"2522292.89418508",NA,NA,"0.0588817113442364","Eucera fulvitarsis","Almont","2016"
"140.26","148.84","156.45","32704.7660547906","666036.420305437","32239.4086260972","0.0400585214188711","0.799609260831579","0.0400726900944652","Eucera fulvitarsis","CDOT","2016"
NA,"132.46","155.95",NA,"60.9285093690781","14.5442016042636",NA,"1.32517600873863","0.0663643523235376","Eucera fulvitarsis","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus confusus","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Beaver","2016"
NA,NA,"127.32",NA,NA,"2471967.86905169",NA,NA,"0.0152047112502294","Halictus rubicundus","CDOT","2016"
"210.15",NA,NA,"6.82187134169096",NA,NA,"0.0405462448555363",NA,NA,"Halictus rubicundus","Copper","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Davids","2016"
"172.37","176.88","181.16","6697023.6652028","768253261.783424","84002341.7523406","0.0639176844884925","1.27417494811387","0.0644385527560732","Halictus rubicundus","Hill","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Little","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Lypps","2016"
NA,"219.14",NA,NA,"88.7706315303991",NA,NA,"0.316160171539792",NA,"Halictus rubicundus","Rustlers","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus rubicundus","Seans","2016"
"203.74","236.26",NA,"8.18922633265218","43.0759241922417",NA,"0.0123503273763279","0.246875881534514",NA,"Halictus rubicundus","Tuttle","2016"
"210.58",NA,NA,"12.775764246747",NA,NA,"0.0378183429869051",NA,NA,"Halictus rubicundus","Willey","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus tripartitus","Almont","2016"
NA,"207.56","231.28",NA,"51.3869971146531","10.4839052148474",NA,"0.60364052697592","0.030232044622736","Halictus tripartitus","CDOT","2016"
NA,"207.01",NA,NA,"23.556775110675",NA,NA,"1.42551516328015",NA,"Halictus tripartitus","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Beaver","2016"
NA,"210.65",NA,NA,"25.0577788464231",NA,NA,"0.900217097431871",NA,"Halictus virgatellus","Copper","2016"
"210.61",NA,NA,"6.73019054526058",NA,NA,"0.0161309068999819",NA,NA,"Halictus virgatellus","Davids","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Elko","2016"
NA,"169.03","188.99",NA,"48.8545719881482","10.4381307684834",NA,"0.421021593268468","0.0210774378274087","Halictus virgatellus","Gothic","2016"
NA,"211.49",NA,NA,"31.4958461754801",NA,NA,"1.04640213995184",NA,"Halictus virgatellus","Hill","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Little","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Rustlers","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Seans","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Tuttle","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Halictus virgatellus","Willey","2016"
"163.29","180.26","194.81","23.3384054467613","166.247399048863","26.3674566824485","0.0316383440244421","0.632376780414782","0.0316887798294374","Hoplitis albifrons","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoplitis fulgida","Seans","2016"
"189.72","202.62","216.28","20.3940397323405","191.819093282047","30.931769137406","0.0301638327429669","0.601359433532257","0.0300884571717991","Hoplitis fulgida","Tuttle","2016"
"161.18","178.31","193.6","25.2382560246118","158.479838095596","23.5485687009788","0.0220786600920456","0.441251854279145","0.0220688933977769","Hoplitis producta","Almont","2016"
"190.32","194.85","199.12","7515768.09663532","30626430.7587347","3763920.28982563","0.0179762387863673","0.359209169632793","0.0181261607033815","Hoplitis robusta","Beaver","2016"
"186.44","202.6","218.53","19.8578802319842","195.049583140359","20.3083685685161","0.025868372319611","0.516373538118047","0.0258346697191751","Hoplitis robusta","Copper","2016"
"188.8","203.18","218.45","19.5302399923593","142.669071396922","30.8723238987403","0.0514919478476015","1.02766593501614","0.0515357611560637","Hoplitis robusta","Davids","2016"
"197.46","214.5","231.08","14.8669555526787","95.3692437476759","13.9361466650981","0.0203065187489859","0.405967978420735","0.0203007534708606","Hoplitis robusta","Hill","2016"
"203.27","207.8","212.5","17967722.258013","86044881.6400409","12309923.1389916","0.0183812891410239","0.365179126685495","0.0184448370312672","Hoplitis robusta","Little","2016"
"173.36","189.1","203.21","14.3088612209174","156.397342878229","19.8302849853954","0.0239702143095773","0.477764977611874","0.0239583144660957","Hoplitis robusta","Seans","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum abundipunctum","Almont","2016"
NA,"158.58","236.25",NA,"33.5927522156977","6.00032992680293",NA,"1.15581412156699","0.0578019725248338","Lasioglossum abundipunctum","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum abundipunctum","Lypps","2016"
NA,"173.12","214.65",NA,"85.4409004182917","7.58354615959757",NA,"0.13196365655188","0.00660564303240749","Lasioglossum cooleyi","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum cooleyi","Lypps","2016"
"143.81","174.85","201.68","13.9471294460656","173.48169760392","14.5336372753813","0.0138856964476925","0.277344140710965","0.0138780665506029","Lasioglossum egregium","Almont","2016"
NA,"167.01","213.58",NA,"93.6885837788032","7.89297735290764",NA,"0.0798635888002315","0.00399744072443359","Lasioglossum ephialtum","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Beaver","2016"
NA,"137.03","154.57",NA,"85.5077865655883","20.8132649031641",NA,"1.0330147456033","0.0518389067795403","Lasioglossum inconditum","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Copper","2016"
NA,NA,"218.63",NA,NA,"9.48551400838649",NA,NA,"0.0085037102719621","Lasioglossum inconditum","Davids","2016"
NA,NA,"198.86",NA,NA,"5.9782987754315",NA,NA,"0.0342218984001759","Lasioglossum inconditum","Gothic","2016"
NA,NA,"160.07",NA,NA,"2235283.77710117",NA,NA,"0.0227229006249796","Lasioglossum inconditum","Little","2016"
NA,NA,"212.92",NA,NA,"5.28035962152283",NA,NA,"0.0266301758370969","Lasioglossum inconditum","Lypps","2016"
NA,NA,"150.78",NA,NA,"1643238.68409284",NA,NA,"0.0216747799508244","Lasioglossum inconditum","Rustlers","2016"
NA,NA,"155.06",NA,NA,"2173865.52893547",NA,NA,"0.0701889043087843","Lasioglossum inconditum","Seans","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Tuttle","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Willey","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Almont","2016"
NA,NA,"189.16",NA,NA,"5.74003515462432",NA,NA,"0.209469034416423","Lasioglossum nigrum","Beaver","2016"
NA,NA,"156.62",NA,NA,"12.0727417524224",NA,NA,"0.0157427802366012","Lasioglossum nigrum","CDOT","2016"
NA,NA,"209.51",NA,NA,"4.83169705376538",NA,NA,"0.0812774996031821","Lasioglossum nigrum","Copper","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Davids","2016"
"196.14",NA,NA,"4.16146343343854",NA,NA,"0.0894941314855808",NA,NA,"Lasioglossum nigrum","Elko","2016"
NA,NA,"211.88",NA,NA,"4.9921914034169",NA,NA,"0.0890637210211211","Lasioglossum nigrum","Gothic","2016"
NA,NA,"214.16",NA,NA,"5.36196508848669",NA,NA,"0.0196766671052474","Lasioglossum nigrum","Hill","2016"
NA,NA,"222.63",NA,NA,"4.69405150298195",NA,NA,"0.0871983797880336","Lasioglossum nigrum","Little","2016"
NA,NA,"200.14",NA,NA,"5.99080577074933",NA,NA,"0.0180836019050269","Lasioglossum nigrum","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Mexican Cut","2016"
NA,NA,"170.48",NA,NA,"8.64044153294429",NA,NA,"0.21998666264176","Lasioglossum nigrum","Rustlers","2016"
NA,NA,"197.11",NA,NA,"4.66592683407568",NA,NA,"0.0177164873803133","Lasioglossum nigrum","Seans","2016"
NA,NA,"192.5",NA,NA,"5.38704426391805",NA,NA,"0.135377059593436","Lasioglossum nigrum","Tuttle","2016"
NA,NA,"189.13",NA,NA,"5.88887618331803",NA,NA,"0.232093150156627","Lasioglossum nigrum","Willey","2016"
"241.38",NA,NA,"53347544344.9475",NA,NA,"8043.97535002192",NA,NA,"Lasioglossum obnubilum","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum obnubilum","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum obnubilum","Lypps","2016"
"154.2","170.2","185.24","19.2149981215749","154.958481675596","33.3906077960198","0.0225631261988814","0.450296733584031","0.0225612051489486","Lasioglossum obnubilum","Willey","2016"
"168.59","192.59","224.12","10.7889066713178","56.3800895220978","9.90183108267148","0.0397366811121391","0.793899275440645","0.0397273581680572","Lasioglossum occidentale","Almont","2016"
NA,NA,"179.24",NA,NA,"6.74427297566937",NA,NA,"0.0784726258491923","Lasioglossum pacatum","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum pacatum","Lypps","2016"
"182.07","188.07","194.36","64257.5285835715","1305225.9532273","55096.2089882345","0.00658797113679299","0.130967447789935","0.00657917151311583","Lasioglossum pavoninum","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum pavoninum","Little","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum pavoninum","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum prasinogaster","Almont","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum prasinogaster","Lypps","2016"
NA,NA,"230.72",NA,NA,"9.36164885477315",NA,NA,"0.0863292690896172","Lasioglossum ruidosense","Almont","2016"
"188.56",NA,NA,"4.50371858772166",NA,NA,"0.0367766199634181",NA,NA,"Lasioglossum ruidosense","Beaver","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Copper","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Davids","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Gothic","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Hill","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Little","2016"
NA,NA,"234.12",NA,NA,"5.37733021905833",NA,NA,"0.167442281398738","Lasioglossum ruidosense","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Rustlers","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum ruidosense","Seans","2016"
NA,NA,"146.23",NA,NA,"2427766.1612094",NA,NA,"0.00726645872475147","Lasioglossum ruidosense","Tuttle","2016"
"209.21",NA,NA,"10.3084682348704",NA,NA,"0.0258352825000324",NA,NA,"Lasioglossum ruidosense","Willey","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum sedi","Almont","2016"
NA,NA,"166.58",NA,NA,"12.2860021389792",NA,NA,"0.168522907614881","Lasioglossum sedi","Beaver","2016"
NA,"146.68","212.55",NA,"34.5678388490905","5.4102321522894",NA,"6.18478061738769","0.30932149655685","Lasioglossum sedi","CDOT","2016"
NA,NA,"230.67",NA,NA,"4.65516338429744",NA,NA,"0.16311566139444","Lasioglossum sedi","Copper","2016"
NA,NA,"216.56",NA,NA,"5.80214055292318",NA,NA,"0.198931078107715","Lasioglossum sedi","Davids","2016"
NA,NA,"227.68",NA,NA,"4.99464398531715",NA,NA,"0.0695871318422081","Lasioglossum sedi","Gothic","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum sedi","Hill","2016"
NA,NA,"209.56",NA,NA,"4.97662451010204",NA,NA,"0.396844298294999","Lasioglossum sedi","Little","2016"
NA,NA,"198.1",NA,NA,"5.99064415794756",NA,NA,"0.75122442169767","Lasioglossum sedi","Lypps","2016"
NA,NA,"190.09",NA,NA,"2658140.10569038",NA,NA,"0.0425065251408882","Lasioglossum sedi","Mexican Cut","2016"
NA,NA,"193.03",NA,NA,"6.38643218270144",NA,NA,"0.190255343472346","Lasioglossum sedi","Rustlers","2016"
NA,NA,"189.64",NA,NA,"5.72328476663279",NA,NA,"0.572822401319949","Lasioglossum sedi","Seans","2016"
NA,NA,"238.33",NA,NA,"5.34510677409956",NA,NA,"0.0437883804787177","Lasioglossum sedi","Tuttle","2016"
NA,NA,"210.21",NA,NA,"5.61313238418794",NA,NA,"0.133842245618636","Lasioglossum sedi","Willey","2016"
"146.58","181.55","222.1","8.08145964954437","47.2547843933663","7.37245411839909","0.0327213453873526","0.654005879561104","0.032724645345367","Lasioglossum semicaeruleum","Almont","2016"
NA,NA,"225.75",NA,NA,"9.72496266631858",NA,NA,"0.00751300298429924","Lasioglossum sisymbrii","Almont","2016"
"182.04","189.61","197.13","108504.973359945","2363585.26180614","104473.880458763","0.00486881664946748","0.0972426730289912","0.00489312944017928","Lasioglossum sisymbrii","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Beaver","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Copper","2016"
"197.44","214.46","231.04","14.8790164086874","95.1351703939169","13.9039895894034","0.0203217526428697","0.40581943723719","0.0203078526142103","Lasioglossum tenax","Little","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Rustlers","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum tenax","Seans","2016"
NA,NA,"234.47",NA,NA,"12.6557910267483",NA,NA,"0.0212211789924392","Lasioglossum tenax","Willey","2016"
NA,NA,"169.59",NA,NA,"7.65104392407822",NA,NA,"0.275592154992916","Lasioglossum trizonatum","Almont","2016"
NA,NA,"229.51",NA,NA,"5.17282689253183",NA,NA,"0.0731242747440841","Lasioglossum trizonatum","CDOT","2016"
"224.52","230.91","238.03","17077.2708148509","270446.854256177","14795.325923453","0.0118446566343753","0.235991563075296","0.0118191582533047","Lasioglossum trizonatum","Davids","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum trizonatum","Lypps","2016"
"212.98","223.45","236.29","27.9509490637492","636.075665127372","42.2055966698925","0.0513036563387816","1.02518854198822","0.0513575709053209","Megachile frigida","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megachile frigida","Gothic","2016"
"186.78","192.19","197.37","23146075.8769575","61220325.7175796","14445688.0064282","0.0334936772518992","0.66512155337252","0.0333799253365852","Megachile frigida","Hill","2016"
"218.68","225.39","231.69","25571.6523772902","454811.008088343","18547.9999884667","0.00285376179727447","0.057059686689342","0.00286602975822467","Megachile frigida","Willey","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megachile gemula","Hill","2016"
"203.27","207.8","212.5","17967718.239819","86044861.9100544","12309921.4760449","0.0182900667166676","0.363366817442793","0.0183533008671726","Megachile montivaga","Hill","2016"
"223.91",NA,NA,"235105.763977505",NA,NA,"0.132384344441027",NA,NA,"Megachile subexilis","Seans","2016"
"241.38",NA,NA,"53347544344.9475",NA,NA,"8043.97535002192",NA,NA,"Melissodes confusus","Almont","2016"
"242.06",NA,NA,"1923876.65715727",NA,NA,"0.00950638228001219",NA,NA,"Melissodes confusus","CDOT","2016"
"187.55","192.53","197.21","9270450.05429244","42168655.3686785","4235329.07154094","0.00918608791878661","0.182834666959102","0.00925377535655204","Melissodes confusus","Davids","2016"
"162.63",NA,NA,"5.89182807216807",NA,NA,"0.0142760239215156",NA,NA,"Melissodes lutulentus","Almont","2016"
"161.18","178.31","193.6","25.2382560249288","158.479838175437","23.5485687038813","0.0441573201709283","0.882503708604012","0.0441377867878079","Melissodes tristis","Almont","2016"
NA,"167.69","214.07",NA,"64.3819745533017","7.15801502935158",NA,"0.236131780500712","0.0118158855105058","Osmia albolateralis","CDOT","2016"
"218.68","225.39","231.69","25563.6583017139","454596.645989102","18541.6229114811","0.00579196879122966","0.115789235646433","0.00581666479343962","Osmia albolateralis","Davids","2016"
"186.78","192.19","197.37","23146079.514947","61220343.1339476","14445692.011814","0.00837341813509361","0.166280386928388","0.00834498116394155","Osmia albolateralis","Hill","2016"
"199.19","216.6","232.43","14.6358682707505","106.892405189017","15.7431364781393","0.014268309709408","0.285197909948586","0.014266494360973","Osmia albolateralis","Little","2016"
"169.32","174.31","179.24","7427574.38866334","10221829.3537601","8114776.37993415","0.00954252434851626","0.190288131999674","0.00953255024071722","Osmia albolateralis","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia brevis","CDOT","2016"
NA,"156.9","203.79",NA,"45.7865972205243","7.02524151338947",NA,"0.482263485343082","0.024115770563044","Osmia brevis","Lypps","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia bruneri","Almont","2016"
"162.91","196.14","228.39","7.92557851825068","51.7425720729168","7.93757936037735","0.0126177428453117","0.252327414556204","0.0126335003685215","Osmia bucephala","Beaver","2016"
"196.82","204.04","211.76","36617.4768186341","811501.013290094","44003.3662416649","0.00614075983382436","0.122467467606771","0.00614305291555338","Osmia bucephala","Davids","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia bucephala","Little","2016"
NA,NA,"216.02",NA,NA,"6.11063080599548",NA,NA,"0.00522368522185382","Osmia grindeliae","Copper","2016"
"172.37","176.88","181.16","6697021.34415938","768252890.937536","84002297.9382039","0.0627863994000155","1.25162305712359","0.0632980401314357","Osmia grindeliae","Little","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia montana montana","Davids","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia paradisica","Little","2016"
NA,"182.43","211.85",NA,"93.7051405840087","8.25776874769501",NA,"0.108060640746776","0.00540490924276446","Osmia paradisica","Seans","2016"
NA,NA,"146.23",NA,NA,"2427766.1612094",NA,NA,"0.0217993761742544","Osmia paradisica","Tuttle","2016"
NA,NA,"224.92",NA,NA,"11.1278493293376",NA,NA,"0.00722091553891466","Osmia phaceliae","CDOT","2016"
NA,"164.37","189.09",NA,"36.3033343578814","10.7208335758113",NA,"0.161087481236232","0.00806578329785511","Osmia phaceliae","Little","2016"
"169.32","174.31","179.24","7427574.38866334","10221829.3537601","8114776.37993415","0.00954252434851626","0.190288131999674","0.00953255024071722","Osmia phaceliae","Lypps","2016"
NA,NA,"146.22",NA,NA,"2398632.66516864",NA,NA,"0.0139382090805022","Osmia proxima","Davids","2016"
"165.71","172.64","178.84","22114.3377966794","423695.669409081","23890.2656883858","0.0231855622397348","0.461058335425774","0.0231975560797875","Osmia proxima","Gothic","2016"
NA,NA,"229.42",NA,NA,"5.26803373601539",NA,NA,"0.0258365459660398","Osmia proxima","Hill","2016"
"165.1","181.26","199.36","19.9559493854527","197.635748253895","15.3844710205141","0.0311443384749917","0.62115493801094","0.0311311767368904","Osmia proxima","Little","2016"
"143.02","172.08","201.69","16.0843448948929","188.115118931099","14.4523188784126","0.0113722786231204","0.227143912130691","0.0113595311953797","Osmia proxima","Lypps","2016"
"165.71","172.64","178.84","22114.3377966794","423695.669409081","23890.2656883858","0.0115927811198674","0.230529167712886","0.0115987780398937","Osmia sculleni","Gothic","2016"
NA,"155.01","210.17",NA,"47.6864153570679","5.84196099761271",NA,"0.252776918648207","0.0126485501535119","Osmia simillima","CDOT","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia simillima","Hill","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia simillima","Little","2016"
NA,NA,"155.06",NA,NA,"2173865.52893547",NA,NA,"0.00584907535906537","Osmia simillima","Seans","2016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osmia subaustralis","Davids","2016"
"176.81","180.76","184.92","15223270.1314663","271531296.05645","46203450.2039789","0.011892845935022","0.235597450305544","0.0118577165362187","Osmia subaustralis","Seans","2016"
NA,"164.37","189.09",NA,"36.3033343578814","10.7208335758113",NA,"0.161087481236232","0.00806578329785511","Osmia thysanisca","Little","2016"
NA,NA,"202.92",NA,NA,"6.90812846695958",NA,NA,"0.0290230533201151","Osmia torchioi","Lypps","2016"
"138.88","147.19","154.57","21133.7259135184","406786.933362101","22144.6686145404","0.00803411545273382","0.159824004017739","0.00800035112097363","Osmia trevoris","Almont","2016"
"140.26","148.84","156.45","32704.7660547906","666036.420305437","32239.4086260972","0.00985919263302595","0.196799618519524","0.00986267982369324","Osmia trevoris","Lypps","2016"
"190.32","194.85","199.12","7515768.09663532","30626430.7587347","3763920.28982563","0.179762387863673","3.59209169632793","0.181261607033815","Panurginus cressoniellus","Beaver","2016"
"180.78","199.1","216.49","19.9509823194808","131.284584002711","13.5010911148838","0.0228450666310489","0.456313038363221","0.0228709137942339","Panurginus cressoniellus","Copper","2016"
"200.97","204.88","208.9","25001352.4975049","159905103.5515","51140657.2339469","0.160042175696046","3.18832590736245","0.159650407365887","Panurginus cressoniellus","Elko","2016"
"171.17","193.31","213.34","9.23475068607484","58.0615273552561","10.060451756972","0.0991225940781845","1.97773613073919","0.0989393251662685","Panurginus cressoniellus","Gothic","2016"
"171.73","215.93",NA,"6.04894306395977","38.2992491375547",NA,"0.0149607264335744","0.298897055292113",NA,"Panurginus cressoniellus","Hill","2016"
"168.27","199.9",NA,"6.90458021591742","41.2192011251844",NA,"0.0409001599645296","0.816781628420056",NA,"Panurginus cressoniellus","Little","2016"
"196.56","205.57","214.41","42059.0323777049","794639.334097056","43849.3012691199","0.012279036223616","0.244255320393058","0.0122852410275309","Panurginus cressoniellus","Lypps","2016"
NA,"198.19","216.99",NA,"41.7394916845832","9.51408269654565",NA,"0.424809827986695","0.0212565248727581","Panurginus cressoniellus","Mexican Cut","2016"
"169.13","188.66","205.28","18.9972023802713","123.393152724954","17.8054231828353","0.793890788979731","15.8406426887404","0.792617992909214","Panurginus cressoniellus","Rustlers","2016"
"172.61","187.84","202.37","16.6397659806384","176.992195110605","20.551074129577","0.091512642016858","1.82483023658468","0.0913058212891893","Panurginus cressoniellus","Seans","2016"
"175.48","202.18","226.89","8.72126839262014","50.0951540204211","8.54959760079487","0.184328870116943","3.68158768473001","0.184302321785987","Panurginus cressoniellus","Tuttle","2016"
"148.85","183.93","243.31","7.37726280901839","41.4574433791097","7.28382440590881","0.535655244408534","10.6980821073496","0.53491716385168","Panurginus cressoniellus","Willey","2016"
"164.11","176.84","189.78","12.5059167137763","86.8816761610971","29.9160682140617","0.129972686374158","2.59140699756328","0.129909879297156","Panurginus ineptus","Beaver","2016"
"164.93","180.84","198.63","20.0083568507697","194.245861154695","14.5178437602458","0.0735225907871952","1.46753086030906","0.073525598580802","Panurginus ineptus","Copper","2016"
"171.34","184.3","199.8","20.8691898634473","154.668293178148","14.2475175452834","0.134965639500683","2.69632114395023","0.134981508632247","Panurginus ineptus","Gothic","2016"
"172.14","177.37","182.86","36972518.0185112","286930807.430107","16030238.2747577","0.0493814943750605","0.984808987455402","0.0492492984776646","Panurginus ineptus","Rustlers","2016"
"176.81","180.76","184.92","15223269.6611712","271531314.581633","46203457.9192767","0.0356785359169386","0.706792383892542","0.0355731547063652","Panurginus ineptus","Seans","2016"
"171.44","176.13","181.14","3800139.40564979","25797127.0347552","7337733.14919005","0.0391639080312509","0.779114172182497","0.0390179105262889","Panurginus ineptus","Tuttle","2016"
"171.46","176.14","181.13","4123899.88620913","28237021.2616216","8007125.98105358","0.0949719884681041","1.89283415892844","0.0952801828375924","Panurginus ineptus","Willey","2016"
"177.74","207.96","239.27","9.94166409529096","48.6512859994067","9.36081520322793","0.0841802404294455","1.68314804998328","0.084256718157633","Pseudopanurgus bakeri","CDOT","2016"
"184.07","211.72","237.1","8.13019768653986","43.2744758907309","8.01512721375482","0.0445602445875319","0.88980680979313","0.0445594666681624","Pseudopanurgus bakeri","Copper","2016"
"171.4",NA,NA,"5.91729173173188",NA,NA,"0.0360828139340338",NA,NA,"Pseudopanurgus bakeri","Davids","2016"
"243.39",NA,NA,"3565198.4980131",NA,NA,"0.0173345134528174",NA,NA,"Pseudopanurgus bakeri","Elko","2016"
"187.06","201.84","216.44","22.7281811133329","125.906981799357","20.4779260678979","0.0249951094662323","0.498225731248463","0.0249933053201422","Pseudopanurgus bakeri","Gothic","2016"
